subject,t_from_onset_s,slope_uv_per_deg,r
S26,4.08,-0.36297716909320504,-0.7683815000247426
S26,4.12,-0.37904684388149357,-0.7842250304235648
S26,4.16,-0.39490260235844477,-0.7911621993090754
S26,4.2,-0.4054679148894209,-0.7866387549201801
S26,4.24,-0.4081696222813627,-0.7728198459144073
S26,4.28,-0.4044004944160341,-0.7553609646834711
S26,4.32,-0.3987343129293191,-0.741404812774889
S26,4.36,-0.3960495416887594,-0.7356038523051572
S26,4.4,-0.39871183708853686,-0.7370045911610901
S26,4.44,-0.40577329362393705,-0.7402330853969632
S26,4.48,-0.4137789192923144,-0.7398125083672457
S26,4.52,-0.41827363009327423,-0.7333597303541103
S26,4.56,-0.41600435729484364,-0.7217983812487212
S26,4.6,-0.40681776464728847,-0.7081369984197895
S26,4.64,-0.3936567388106532,-0.6961000726109139
S26,4.68,-0.3807017641208226,-0.6885935719659979
S26,4.72,-0.3711989496332318,-0.6865773525260737
S26,4.76,-0.366574390923864,-0.6894154529863453
S26,4.8,-0.3667859508946622,-0.696183847717058
S26,4.84,-0.37036637040748394,-0.7060139973780492
S26,4.88,-0.3740607661478439,-0.7171496095680358
S26,4.92,-0.37391921822472357,-0.7267437814355088
S26,4.96,-0.3683505754645441,-0.7327334970476581
S26,5.0,-0.36073422074282796,-0.7363888363806013
S26,5.04,-0.35853676580235166,-0.7427851076376389
S26,5.08,-0.36744860401643575,-0.7563661307111367
S26,5.12,-0.3818322220701091,-0.772882504016856
S26,5.16,-0.377079106689006,-0.7747641032150316
S26,5.2,-0.31320220459319703,-0.720325268648484
S26,5.24,-0.1540782738062568,-0.453798400574327
S26,5.28,0.1080737389397891,0.32145934195551484
S26,5.32,0.4417275587547745,0.7854247398650958
S26,5.36,0.7874171887055839,0.898941414115276
S27,-0.4,-0.1533796282580816,-0.706517747356771
S27,-0.36,-0.35219349662084354,-0.8408957151766117
S27,-0.32,-0.6319797884872014,-0.9044956156299777
S27,-0.28,-0.9441410103544694,-0.9323863665503498
S27,-0.24,-1.2250200157035274,-0.9442226821035707
S27,-0.2,-1.4191038863860892,-0.9472082322882223
S27,-0.16,-1.5003904640350634,-0.9434977108087184
S27,-0.12,-1.480517745821694,-0.9335829508591194
S27,-0.08,-1.3968076139234686,-0.9180954857182072
S27,-0.04,-1.2901589116827554,-0.8988065036590098
S27,0.0,-1.1886599634187447,-0.8784215152391035
S27,0.04,-1.1034824222437758,-0.8592210005649663
S27,0.08,-1.0337204601813508,-0.8417630506626854
S27,0.12,-0.9738049868065445,-0.8249084250529385
S27,0.16,-0.9189419419873011,-0.8069512742513165
S27,0.2,-0.8669505000929126,-0.786720165128893
S27,0.24,-0.8176107653350522,-0.764027197164524
S27,0.28,-0.771454127308884,-0.7395583812035283
S27,0.32,-0.7287620662935552,-0.7143462737248698
S27,0.36,-0.6892030318588717,-0.6892221617102777
S27,0.4,-0.6523027513184126,-0.6646850991578601
S27,0.44,-0.6179126903565978,-0.6409468195850992
S27,0.48,-0.585894176539666,-0.6177187149371473
S27,0.52,-0.5555230726338233,-0.594047539272353
S27,0.56,-0.5256769307558415,-0.5688750123687611
S27,0.6,-0.4958027189145648,-0.5420323467230044
S27,0.64,-0.4662111309057782,-0.5142724440002194
S27,0.68,-0.43730817096476854,-0.48616960384568664
S27,0.72,-0.40926132449853003,-0.4577116369919598
S27,0.76,-0.3822998657439407,-0.42903399608303805
S27,0.8,-0.35618900786295526,-0.4005017284989224
S27,0.84,-0.3294544667344248,-0.3718767389559019
S27,0.88,-0.3001852455409908,-0.342337553452063
S27,0.92,-0.2675490629536357,-0.3112271778491727
S27,0.96,-0.23204410105005333,-0.2782295536546924
S27,1.0,-0.19511039251488688,-0.24353126157347146
S27,1.04,-0.15911586339799108,-0.20847441437730924
S27,1.08,-0.12655827197408154,-0.1750767029551259
S27,1.12,-0.0983614108453072,-0.14401848912628923
S27,1.16,-0.07323978699536325,-0.11337862142695554
S27,1.2,-0.049005195895241264,-0.0799000963801045
S27,1.24,-0.02466991336815376,-0.04211976142335449
S27,1.28,-0.0015467245391748645,-0.002745566112384204
S27,1.32,0.0178024857285664,0.0325933258058996
S27,1.36,0.0316488146476275,0.05926386871118072
S27,1.4,0.040243639618549626,0.07639746499610625
S27,1.44,0.04563666405949625,0.08706967124629404
S27,1.48,0.050409905565319525,0.09597661024638074
S27,1.52,0.05589403558304234,0.10567520006049003
S27,1.56,0.061407907595752126,0.1148511981907441
S27,1.6,0.0651386804064039,0.12010669075412043
S27,1.64,0.06556253700658932,0.1188489034372002
S27,1.68,0.06252115114930752,0.11117801503967198
S27,1.72,0.05751772778636076,0.10011093468389143
S27,1.76,0.05280660618396396,0.08976266803740397
S27,1.8,0.04989146792592481,0.08270146899085543
S27,1.84,0.04870004697783276,0.0787257364790352
S27,1.88,0.04781800812109232,0.07554011151665418
S27,1.92,0.0453681966651685,0.07024859454849924
S27,1.96,0.039965053089579476,0.06073127967161396
S27,2.0,0.031361860362051346,0.04665695902474148
S27,2.04,0.020573693192633604,0.029783071594726776
S27,2.08,0.009258388683271017,0.012933945153679802
S27,2.12,-0.0015458528307481353,-0.002067084340126018
S27,2.16,-0.012136751490297268,-0.015453664086172693
S27,2.2,-0.023412887024779026,-0.02837994299835049
S27,2.24,-0.035722081111319824,-0.041411728862949665
S27,2.28,-0.04853685354216606,-0.054188102063249595
S27,2.32,-0.06067097938124512,-0.06561207749261867
S27,2.36,-0.07082759399386948,-0.0744160522536213
S27,2.4,-0.07873841330876244,-0.08044205355268004
S27,2.44,-0.085903976067591,-0.085380568650757
S27,2.48,-0.09468733392966532,-0.0917223687951246
S27,2.52,-0.10665068541579094,-0.10111108796890528
S27,2.56,-0.12175361226206483,-0.1137092421524369
S27,2.6,-0.13848304106021547,-0.12838926276726326
S27,2.64,-0.1544392103953964,-0.14319105878646743
S27,2.68,-0.16734259479450836,-0.1561262691520342
S27,2.72,-0.17591162639568497,-0.16590655534236312
S27,2.76,-0.17989969988184845,-0.17193945052372495
S27,2.8,-0.17959008467163146,-0.17399293260873117
S27,2.84,-0.17564555291970985,-0.17238697893622212
S27,2.88,-0.1694625010948737,-0.1685083128540867
S27,2.92,-0.16335472248637709,-0.16484531223554783
S27,2.96,-0.1600706695674106,-0.16431723417570848
S27,3.0,-0.16171810100457312,-0.16914904417705573
S27,3.04,-0.16853281482959773,-0.17959002355336506
S27,3.08,-0.17841241866895644,-0.19329699968324604
S27,3.12,-0.1880207747729894,-0.20643212005913092
S27,3.16,-0.19493788082879043,-0.21618000636937576
S27,3.2,-0.19908965464946113,-0.22258215828381156
S27,3.24,-0.2023196702656814,-0.22806055712679224
S27,3.28,-0.20672455713054444,-0.23536274851349598
S27,3.32,-0.21308615423334584,-0.24566822128209795
S27,3.36,-0.22024877637962695,-0.2577776192539508
S27,3.4,-0.22598230195169342,-0.26884019324127356
S27,3.44,-0.22873932862270696,-0.2762382149187576
S27,3.48,-0.2286185804965568,-0.2791350696666085
S27,3.52,-0.22694335863733547,-0.2785993097325069
S27,3.56,-0.22541232532986377,-0.2768089340039885
S27,3.6,-0.22541907728734872,-0.27613844225849327
S27,3.64,-0.227620126161579,-0.27835961922163427
S27,3.68,-0.23199437712638496,-0.28425316755602026
S27,3.72,-0.23814449683323846,-0.2936347705550854
S27,3.76,-0.24534689530564632,-0.3053921965950629
S27,3.8,-0.2525506934655845,-0.3175637380577502
S27,3.84,-0.2586069961331586,-0.327749223822774
S27,3.88,-0.26270253167678453,-0.3340689781034071
S27,3.92,-0.2649301628876822,-0.33637659811243964
S27,3.96,-0.26649260203261094,-0.336624260184157
S27,4.0,-0.2689415342436972,-0.33771801969732845
S27,4.04,-0.27324049791933963,-0.3420624841387483
S27,4.08,-0.27960303389618407,-0.3509372671097741
S27,4.12,-0.2876349300862547,-0.3642711771235977
S27,4.16,-0.29666438907250564,-0.3807581434021999
S27,4.2,-0.3067580903062921,-0.3989927871657509
S27,4.24,-0.3193154985560475,-0.4186775624966996
S27,4.28,-0.335970946614997,-0.44035057210018996
S27,4.32,-0.3570582676635887,-0.46437881593138375
S27,4.36,-0.3814007014295124,-0.4906562077955492
S27,4.4,-0.4073911106477187,-0.519046166958592
S27,4.44,-0.4341929686553168,-0.5496913216712722
S27,4.48,-0.46200698838938997,-0.5825660814036902
S27,4.52,-0.49118639468684555,-0.6166253510804345
S27,4.56,-0.5208520709672327,-0.6494288120645877
S27,4.6,-0.5479535208212799,-0.6775354229573214
S27,4.64,-0.56774929660316,-0.6975641566965176
S27,4.68,-0.5762460800949406,-0.7077015258309288
S27,4.72,-0.5729459389830694,-0.7086290858459008
S27,4.76,-0.5611876804999374,-0.7029720937596469
S27,4.8,-0.5458171205385364,-0.6935660830951469
S27,4.84,-0.5304579827134548,-0.681884520275323
S27,4.88,-0.5159071547075108,-0.6675806940193224
S27,4.92,-0.5005654769468475,-0.6495044991104373
S27,4.96,-0.4832858116545223,-0.6279864075259576
S27,5.0,-0.46672595449026033,-0.6069799103714825
S27,5.04,-0.4572644407272287,-0.5931325332245355
S27,5.08,-0.45865252336486784,-0.589159885343715
S27,5.12,-0.4614478376835429,-0.5849235879605549
S27,5.16,-0.4364794957282806,-0.5541912045028438
S27,5.2,-0.3420669431807924,-0.452195285117493
S27,5.24,-0.14615168477813817,-0.20623905842734777
S27,5.28,0.15002590172786467,0.20732958257443626
S27,5.32,0.5051271714239144,0.5771791205221874
S27,5.36,0.8541682223131964,0.7680971741506932
S28,-0.4,-0.2065109789321324,-0.7069848888610986
S28,-0.36,-0.6122076925759353,-0.9187188478314313
S28,-0.32,-1.232327502785081,-0.972864021326365
S28,-0.28,-1.9626941008392345,-0.9872968823215639
S28,-0.24,-2.6422172860722024,-0.9915405468269352
S28,-0.2,-3.1193164207133646,-0.9922729123551705
S28,-0.16,-3.3150617325991574,-0.9911564898851235
S28,-0.12,-3.2525092802665423,-0.9886177883224636
S28,-0.08,-3.029501842360591,-0.9848305315683153
S28,-0.04,-2.7546696473401964,-0.9800982695477689
S28,0.0,-2.4969723301073277,-0.9749101857475454
S28,0.04,-2.2764133207048665,-0.9696802146156903
S28,0.08,-2.0842358567089394,-0.9645193264688203
S28,0.12,-1.9064644562431066,-0.9592412689537153
S28,0.16,-1.7354636567461095,-0.9533050452539955
S28,0.2,-1.5699494300232373,-0.9455927146824481
S28,0.24,-1.4105146817858,-0.9343194424936383
S28,0.28,-1.2565626138554091,-0.9173258365326022
S28,0.32,-1.1065309276749165,-0.8926455358629802
S28,0.36,-0.9597036748588159,-0.8589315855116753
S28,0.4,-0.8171457326225323,-0.8152693395600319
S28,0.44,-0.6810386080305147,-0.7604739088376173
S28,0.48,-0.5533056491002868,-0.6924604175907709
S28,0.52,-0.43454122713411175,-0.6080827390450072
S28,0.56,-0.3236969993854949,-0.5033406530536478
S28,0.6,-0.21895016976889925,-0.37420818869662353
S28,0.64,-0.11956484810698317,-0.22043437698678686
S28,0.68,-0.027048953049326967,-0.05230722853400582
S28,0.72,0.05550833988743466,0.10907261663095125
S28,0.76,0.1251654439425408,0.243316658730455
S28,0.8,0.18105130288547672,0.34214552135051746
S28,0.84,0.22568845844290192,0.4108383092038115
S28,0.88,0.26448091136336227,0.4621425365866423
S28,0.92,0.30341091021352884,0.5084462345548197
S28,0.96,0.3462458446532752,0.5562289721201931
S28,1.0,0.39289327179933253,0.6049082453212254
S28,1.04,0.4400007257982829,0.6498238314269017
S28,1.08,0.48325285721487343,0.6864268856470809
S28,1.12,0.5196178620174313,0.7126905854610344
S28,1.16,0.5486756383529044,0.7295150311244917
S28,1.2,0.5726618247687714,0.7400599877647909
S28,1.24,0.5950103352929812,0.7483653775151078
S28,1.28,0.6181999177171589,0.7575551855651972
S28,1.32,0.6425983787692594,0.7686049229752469
S28,1.36,0.6669117471284558,0.7804704156933013
S28,1.4,0.6894361366698245,0.7912569456500298
S28,1.44,0.7089328470413615,0.799344338353628
S28,1.48,0.7248574489505111,0.8040004173695983
S28,1.52,0.7370966452020882,0.8056500791433393
S28,1.56,0.7452763018218894,0.8055749603039712
S28,1.6,0.7482456388768568,0.805070756860419
S28,1.64,0.7447578902937357,0.8048109639292005
S28,1.68,0.7350092207039957,0.8047865223188445
S28,1.72,0.7211733200177035,0.8045371945622136
S28,1.76,0.7060995200995124,0.8034582215983455
S28,1.8,0.6913447813056381,0.8009649657263671
S28,1.84,0.6764682738149786,0.7965396323100619
S28,1.88,0.6600932130927603,0.7900243086104819
S28,1.92,0.6414744553034001,0.782031780824942
S28,1.96,0.6212771222267514,0.7738487660331164
S28,2.0,0.6014719032348552,0.7669601504953228
S28,2.04,0.5843367287721523,0.7624912386102674
S28,2.08,0.5708207005002917,0.7604307701020303
S28,2.12,0.5598793492975909,0.7594066286093256
S28,2.16,0.5495516993606273,0.7576724491746407
S28,2.2,0.5383616203275102,0.754102995780786
S28,2.24,0.525836135884952,0.7482595058725361
S28,2.28,0.5121623635521018,0.7400295391399355
S28,2.32,0.49753324270296967,0.7292922333443652
S28,2.36,0.4817915221238368,0.7157160046634832
S28,2.4,0.46442173619697946,0.6987850473612838
S28,2.44,0.44470329304203926,0.6781434563557215
S28,2.48,0.4221528943135248,0.6540880343195344
S28,2.52,0.39701651725166154,0.6275753975856964
S28,2.56,0.3703330505545992,0.5996178774007733
S28,2.6,0.3435548406029187,0.570798696649595
S28,2.64,0.3178658034662627,0.5410222316862436
S28,2.68,0.29380096102172876,0.5097608255384296
S28,2.72,0.27137719607124156,0.47708901277198373
S28,2.76,0.25023798401993014,0.4442878348836913
S28,2.8,0.2298551157615928,0.4128758376092142
S28,2.84,0.2101135330958385,0.3836499294060174
S28,2.88,0.19166083491382713,0.35709079117219433
S28,2.92,0.17537431133652978,0.3337445361400454
S28,2.96,0.16142646350287282,0.31348706702312995
S28,3.0,0.14883441296019426,0.29467633228318885
S28,3.04,0.13605000892418323,0.27477885129363644
S28,3.08,0.12191650964914223,0.2516674427752692
S28,3.12,0.10601213509038662,0.22392694663704793
S28,3.16,0.08861761421449721,0.1909947916069922
S28,3.2,0.07060434031336286,0.1539785619224288
S28,3.24,0.052658429980023694,0.11488434065458328
S28,3.28,0.03419982016233919,0.0738681909034932
S28,3.32,0.013440217578174644,0.02855307010524355
S28,3.36,-0.01103855428413187,-0.02303694523472616
S28,3.4,-0.038672192457817826,-0.07956199136932368
S28,3.44,-0.06682224485531904,-0.13642078534735388
S28,3.48,-0.09217193258340606,-0.18820422111362656
S28,3.52,-0.11245573997024894,-0.23111225046571587
S28,3.56,-0.12756899301851302,-0.2638973777444691
S28,3.6,-0.13930354884451038,-0.2875856273098128
S28,3.64,-0.14977759762460388,-0.30454635632101745
S28,3.68,-0.160082021389153,-0.3175681511612418
S28,3.72,-0.17014879755710105,-0.3292110498052705
S28,3.76,-0.17936693741671864,-0.3413403979985259
S28,3.8,-0.18742018685553274,-0.3550332384558869
S28,3.84,-0.19490407304531168,-0.37068679784047864
S28,3.88,-0.20292272057285662,-0.38763147014464605
S28,3.92,-0.2118679861811481,-0.4038957366460754
S28,3.96,-0.22093144122275288,-0.4175568199332961
S28,4.0,-0.22910182019851602,-0.4285888370396807
S28,4.04,-0.23631943757950516,-0.4387063678718104
S28,4.08,-0.24345555492650486,-0.44952443114584983
S28,4.12,-0.25144696782623055,-0.4611339676799989
S28,4.16,-0.2605677506332974,-0.4723240571427216
S28,4.2,-0.27021047329169656,-0.48192628410108457
S28,4.24,-0.2791376164178603,-0.48965050920719916
S28,4.28,-0.28616052824486277,-0.4960296154273923
S28,4.32,-0.2908654068877459,-0.5022754416874871
S28,4.36,-0.2936761305280717,-0.5096817638502562
S28,4.4,-0.2953392418650508,-0.518434721611804
S28,4.44,-0.2968260745435092,-0.5276128011740624
S28,4.48,-0.2995206303869959,-0.5366117740175997
S28,4.52,-0.3049190252573678,-0.5459147004498324
S28,4.56,-0.31389892958556914,-0.556080989474722
S28,4.6,-0.3259133243831389,-0.5662683231025698
S28,4.64,-0.33856730258384937,-0.5741822979368658
S28,4.68,-0.34839621739739474,-0.5777583337476078
S28,4.72,-0.35275729075847667,-0.5768873827908949
S28,4.76,-0.35153169175556775,-0.5738436870369896
S28,4.8,-0.34748478392294585,-0.5723530522894917
S28,4.84,-0.3447041385364081,-0.5754313087240442
S28,4.88,-0.3458787769639207,-0.5828942033637662
S28,4.92,-0.35029377140187656,-0.5906081775852505
S28,4.96,-0.3540647693106639,-0.5930779787806914
S28,5.0,-0.35265674238279265,-0.5873625515744154
S28,5.04,-0.3446730852456241,-0.5751075761690331
S28,5.08,-0.3346105240005246,-0.5627074909463371
S28,5.12,-0.3315515124263278,-0.5595098253784032
S28,5.16,-0.342134726446605,-0.5706801913043255
S28,5.2,-0.3598136508139978,-0.587222004256202
S28,5.24,-0.35789621448052594,-0.5849932049272346
S28,5.28,-0.2966301705798186,-0.525159939826411
S28,5.32,-0.14627174380870672,-0.3159985967181882
S28,5.36,0.08898265945826489,0.23129248682940895
S29,-0.4,-0.02871577106857573,-0.1307936254251226
S29,-0.36,-0.25326417235795795,-0.6297091581164901
S29,-0.32,-0.6428436687532014,-0.8449152280601752
S29,-0.28,-1.1397444413529798,-0.9162852641791959
S29,-0.24,-1.6332317617588892,-0.9441123808181217
S29,-0.2,-2.004577824110253,-0.9570000552612079
S29,-0.16,-2.177607732266545,-0.9626823516699308
S29,-0.12,-2.148425554131366,-0.9626323234374697
S29,-0.08,-1.975746918110208,-0.9560086046710927
S29,-0.04,-1.7398184080823695,-0.9414195221814833
S29,0.0,-1.5008160319991775,-0.9183638150177941
S29,0.04,-1.282557530787543,-0.8871467644309217
S29,0.08,-1.08275031823272,-0.8462228372394189
S29,0.12,-0.8925525151823448,-0.7896742308135096
S29,0.16,-0.7091798733057354,-0.7081630832053094
S29,0.2,-0.5371690775350912,-0.5946333224045347
S29,0.24,-0.38277827322157537,-0.4530811303429519
S29,0.28,-0.24809826747844776,-0.3003395789865844
S29,0.32,-0.12951095827026785,-0.15430595291966218
S29,0.36,-0.021027662943869638,-0.024043438654702945
S29,0.4,0.08139346154234599,0.08815079825816412
S29,0.44,0.17887063989447544,0.18262001467175948
S29,0.48,0.2715901325846989,0.2613068757871013
S29,0.52,0.36019480306165685,0.32688834981341897
S29,0.56,0.4451099915702264,0.3814918026481312
S29,0.6,0.5254046764694934,0.4264691110841683
S29,0.64,0.5985775898636296,0.46298130637604645
S29,0.68,0.6614050655490665,0.4923227461526617
S29,0.72,0.7118197777575364,0.515831961982939
S29,0.76,0.7508164877118049,0.5345820674818802
S29,0.8,0.7821385030175948,0.5488628880572521
S29,0.84,0.809300479617107,0.5578628869991793
S29,0.88,0.8328741853976039,0.5603379149932701
S29,0.92,0.8511167263230213,0.5561421502930006
S29,0.96,0.8631707954854421,0.5471143501413034
S29,1.0,0.871179434060323,0.5363177906837688
S29,1.04,0.8793550430916802,0.5264808856515425
S29,1.08,0.8913818482667255,0.5189836182799379
S29,1.12,0.9082582366217584,0.5137624313101948
S29,1.16,0.927866740589808,0.5098134052969204
S29,1.2,0.9465320319994154,0.5059157589825405
S29,1.24,0.9613420576325394,0.5012799838482885
S29,1.28,0.9716364606439373,0.4958848849419408
S29,1.32,0.9789626270244375,0.49030931140720546
S29,1.36,0.9855945375755619,0.48512824543453537
S29,1.4,0.9927619829057894,0.48041292658992574
S29,1.44,1.0001276482129173,0.47575501572007345
S29,1.48,1.0064705986194358,0.4705917495916625
S29,1.52,1.0104378060251273,0.4645362227877602
S29,1.56,1.0112335206228509,0.45778086495605336
S29,1.6,1.009357267871856,0.45138627187452995
S29,1.64,1.006503320451526,0.44695584366448005
S29,1.68,1.0042302281242792,0.4457478689889982
S29,1.72,1.0024440750940011,0.4478434326790302
S29,1.76,0.9989643723834497,0.4519283403444313
S29,1.8,0.9904641839030424,0.45584935669347043
S29,1.84,0.9739310415436306,0.4576024701057918
S29,1.88,0.9479286582366983,0.4561713943575038
S29,1.92,0.91365939423705,0.4519324551951337
S29,1.96,0.8750403251936667,0.44651764708823644
S29,2.0,0.8371063628778498,0.44215648326983625
S29,2.04,0.8039693066938534,0.4409159942117572
S29,2.08,0.7775146918993665,0.4441331650205377
S29,2.12,0.7564852502834201,0.45176185240069866
S29,2.16,0.7364210283132293,0.4618584326167193
S29,2.2,0.7116139089284751,0.4709866386519309
S29,2.24,0.678412475381473,0.4756387755019402
S29,2.28,0.6376028781159536,0.47400439313286574
S29,2.32,0.5939758192810463,0.46727189271765757
S29,2.36,0.5533389279283254,0.4595246832616168
S29,2.4,0.5191230208309145,0.4555494401400868
S29,2.44,0.49070318849467914,0.4575355780573069
S29,2.48,0.4642501472800844,0.46294732990007564
S29,2.52,0.4356590827359327,0.46526724179300627
S29,2.56,0.40359237545129495,0.4578686644094573
S29,2.6,0.3703000221066429,0.43893502451457833
S29,2.64,0.3397529343859753,0.41277756581507985
S29,2.68,0.3148061182154742,0.38563086497785654
S29,2.72,0.29566241249494557,0.3607770555406733
S29,2.76,0.2805024738227626,0.33775253763791946
S29,2.8,0.2672045915397544,0.314890943220557
S29,2.84,0.2546107816538676,0.2918617197972563
S29,2.88,0.24264500066871203,0.26990906823736316
S29,2.92,0.23130537903555531,0.2499726863628235
S29,2.96,0.2193430709026167,0.23092898530861586
S29,3.0,0.20396419413546124,0.20970001173570202
S29,3.04,0.1820007561052767,0.18297258094475263
S29,3.08,0.1516797087020134,0.1491532606428217
S29,3.12,0.11393357579187749,0.10951145078111241
S29,3.16,0.07276818054283048,0.06826480722405667
S29,3.2,0.034508654792445984,0.031559345304835146
S29,3.24,0.005864463309500997,0.005236938167423141
S29,3.28,-0.008609106770551083,-0.007552578293123252
S29,3.32,-0.008316620846164347,-0.007238755166725952
S29,3.36,0.0031273419713940924,0.0027307287426124177
S29,3.4,0.019136819334481647,0.016908535395000673
S29,3.44,0.03260611676183488,0.029242305882203626
S29,3.48,0.038746243452458105,0.035165071379833254
S29,3.52,0.03693117359971958,0.03369634450921698
S29,3.56,0.03075790443933456,0.028044019103288645
S29,3.6,0.026366238921929314,0.02397546598744163
S29,3.64,0.02958121637787222,0.02690220247850686
S29,3.68,0.04313723814693181,0.03944388674642696
S29,3.72,0.06551850898477657,0.060524055071109445
S29,3.76,0.0921568090516714,0.08625761725371905
S29,3.8,0.11831106659136859,0.1123392772053274
S29,3.84,0.1417263563118481,0.1365112210257932
S29,3.88,0.1631794932960023,0.1592957987961528
S29,3.92,0.18483753574725617,0.18267985669120598
S29,3.96,0.20817575676173733,0.2081756165899762
S29,4.0,0.23278561685131038,0.23557613250055842
S29,4.04,0.25650705226402626,0.26298352358981103
S29,4.08,0.2770709743821099,0.28821409048490787
S29,4.12,0.29410599033919993,0.31043209327360716
S29,4.16,0.3095505910787247,0.3305342233134203
S29,4.2,0.3263121636128545,0.3502126133456365
S29,4.24,0.3465102156417941,0.37048243420039095
S29,4.28,0.37031507163856286,0.39071170848926506
S29,4.32,0.3958786154531285,0.4089986656560896
S29,4.36,0.4203790458292167,0.4235554033517456
S29,4.4,0.4413576036775482,0.4338152207266053
S29,4.44,0.45753469106552497,0.4405597167346306
S29,4.48,0.46903109904765977,0.445311921518621
S29,4.52,0.4770463323784164,0.4495178874484865
S29,4.56,0.4831519869775483,0.4540053587542464
S29,4.6,0.48884130426728445,0.45912067277601043
S29,4.64,0.4956126222769697,0.46531493379337496
S29,4.68,0.5047640492212511,0.47321349865520335
S29,4.72,0.5164458168400105,0.48285478410640004
S29,4.76,0.5287784544825332,0.4928948254663783
S29,4.8,0.5380757751717992,0.5006615969378859
S29,4.84,0.540345237732957,0.5032106013263102
S29,4.88,0.5334096111702223,0.4988132330511848
S29,4.92,0.518492720496179,0.4881387184664805
S29,4.96,0.49988046865355323,0.474235350446154
S29,5.0,0.4821226563724864,0.4605288890546044
S29,5.04,0.4664277176188842,0.44778381328369465
S29,5.08,0.4498959856848033,0.4333498692834227
S29,5.12,0.4303656550897441,0.4153175754903393
S29,5.16,0.4152533453542275,0.40025053912347763
S29,5.2,0.4270566927827865,0.40786074961125285
S29,5.24,0.49694506260446264,0.4619452019373086
S29,5.28,0.6464706377541957,0.5649878058178963
S29,5.32,0.8700870235086254,0.6829593589825761
S29,5.36,1.1329758722675745,0.7759606102446646
S30,-0.4,-0.14875645301826002,-0.8164252816764197
S30,-0.36,-0.28346205329161306,-0.8927485041598926
S30,-0.32,-0.446733618083957,-0.9313842687704019
S30,-0.28,-0.6090304538220296,-0.9506330976890233
S30,-0.24,-0.7357787597167514,-0.961089975704408
S30,-0.2,-0.8024765342816232,-0.9663492956712814
S30,-0.16,-0.8066982121764575,-0.9673789150060063
S30,-0.12,-0.7681077903515331,-0.9647854592180043
S30,-0.08,-0.7143254077964039,-0.9598454647809183
S30,-0.04,-0.6647037602262125,-0.954445167320612
S30,0.0,-0.6243823251318553,-0.9497992960220318
S30,0.04,-0.588969546718235,-0.9454530218299055
S30,0.08,-0.5523452374161673,-0.9399861366584205
S30,0.12,-0.5117901559936853,-0.9326111636531598
S30,0.16,-0.4695388217146994,-0.9242636864564253
S30,0.2,-0.431190620548769,-0.9176777125321618
S30,0.24,-0.4017165947171103,-0.9157328094033444
S30,0.28,-0.38189927190846146,-0.9181924304323075
S30,0.32,-0.36788535397406247,-0.9205513506501215
S30,0.36,-0.353496550323902,-0.9172417230365257
S30,0.4,-0.33354687909401387,-0.9052337947921929
S30,0.44,-0.30671401116087443,-0.8847426094142524
S30,0.48,-0.27628676482227227,-0.8582244356190716
S30,0.52,-0.24779989874411182,-0.8290116240119141
S30,0.56,-0.22480439728977678,-0.7992090588262346
S30,0.6,-0.20624867771718935,-0.767603678967649
S30,0.64,-0.18776008744315936,-0.7296733161505164
S30,0.68,-0.16498608408496737,-0.6777056401540829
S30,0.72,-0.13601023722763333,-0.6002106562481844
S30,0.76,-0.10220833468155537,-0.48729757087168507
S30,0.8,-0.06767302691600376,-0.3445456560924833
S30,0.84,-0.03703376776384395,-0.1970597578483335
S30,0.88,-0.013192627262827501,-0.07164552475210559
S30,0.92,0.0032160867487470678,0.017362664871872324
S30,0.96,0.013261877809508478,0.0692981547164504
S30,1.0,0.01913339373906258,0.09483073634099759
S30,1.04,0.023374262919344278,0.10894852284520062
S30,1.08,0.028101491081188455,0.12367659548756729
S30,1.12,0.034584737726574694,0.14561667036549644
S30,1.16,0.04297242295800969,0.17591047178607064
S30,1.2,0.05226821385793432,0.2108134273280051
S30,1.24,0.061022936048461096,0.24423015943724327
S30,1.28,0.06831987850858595,0.27173623784321865
S30,1.32,0.0742068678387573,0.29307693202151397
S30,1.36,0.07932228073760897,0.31103077881284047
S30,1.4,0.08430019293545378,0.32894808209401144
S30,1.44,0.08948331003441029,0.34931905755123416
S30,1.48,0.09486572730394627,0.37259997554461277
S30,1.52,0.1001252697104661,0.39617684157870564
S30,1.56,0.10464060832078334,0.4147654353311397
S30,1.6,0.10764302670724864,0.42376240850743135
S30,1.64,0.1087935161087342,0.42398776170293107
S30,1.68,0.10860235588072115,0.4219172485101277
S30,1.72,0.10801045806379139,0.4242776215026827
S30,1.76,0.10782198093934671,0.43343473909890623
S30,1.8,0.10855959737618069,0.44750679127405735
S30,1.84,0.11020346234790353,0.4628329170386712
S30,1.88,0.1119935446007804,0.475377042470289
S30,1.92,0.11313891148987555,0.48165866075226993
S30,1.96,0.11374576375735489,0.48099938003141834
S30,2.0,0.11442222585133498,0.47556676123466707
S30,2.04,0.1150385453812682,0.46665524054143376
S30,2.08,0.11457729309163295,0.453325855134615
S30,2.12,0.1121207977425819,0.43496176851611645
S30,2.16,0.1073711008849987,0.4123762551465721
S30,2.2,0.10043680542635741,0.38682420711296345
S30,2.24,0.09149504084043375,0.3591157934742434
S30,2.28,0.08059404409689888,0.3285128224136168
S30,2.32,0.06778319822698914,0.29193753124977057
